1000 3.7e-05
2000 8e-05
3000 0.000115
4000 0.000148
5000 0.000191
6000 0.00027
7000 0.000313
8000 0.000344
9000 0.000408
10000 0.000442
11000 0.00045
12000 0.000507
13000 0.000541
14000 0.000645
15000 0.000658
16000 0.000731
17000 0.000738
18000 0.0008
19000 0.000833
20000 0.000894
21000 0.000924
22000 0.00097
23000 0.001024
24000 0.001101
25000 0.001134
